Candidate	Event	E_Char_Start	E_Char_end	E_Word_Index	Remedy	R_Char_Start	R_Char_end	R_Word_Index	Is_inverted	Label
não fumem pois o ministério da saúde adverte que a dependência da nicotina causa tristeza dor e morte .	nicotina	66	73	12	dependência	51	61	10	1	-1
passei o dia parecendo um zumbi to podre morrendo de dor de cabeça um dorflex e um zolpidem não dormir essa noite vai ser muita mancada .	dorflex	70	76	14	dor de cabeça	53	65	14264	1	-1
passei o dia parecendo um zumbi to podre morrendo de dor de cabeça um dorflex e um zolpidem não dormir essa noite vai ser muita mancada .	zolpidem	83	90	17	dor de cabeça	53	65	14264	1	-1
minha glicose ta 45 logo cedo tava andando apoiando nas paredes de fraqueza dia ja começou uma merda .	glicose	6	12	1	fraqueza	67	74	12	0	-1
nada como o vini voltar a trabalhar e o cara ter que ir em cima de um telhado de zinco com um calor de 40 graus .	zinco	81	85	19	calor	94	98	22	0	-1
nossa eu tomando glicose vai ser por coma kshsjsh .	glicose	17	23	3	coma	37	40	7	0	-1
a nimesulida não fez efeito ainda tô morreeeendo de dor e era meu ultimo tô fodida .	nimesulida	2	11	1	dor	52	54	9	0	-1
acabou meu omeprazol não posso tomar sonrisal a cris queria me dar digesan quando li a bula mais um remédio pra minha lista de alergia .	digesan	67	73	12	alergia	127	133	24	0	-1
acabou meu omeprazol não posso tomar sonrisal a cris queria me dar digesan quando li a bula mais um remédio pra minha lista de alergia .	omeprazol	11	19	2	alergia	127	133	24	0	-1
acabou meu omeprazol não posso tomar sonrisal a cris queria me dar digesan quando li a bula mais um remédio pra minha lista de alergia .	sonrisal	37	44	6	alergia	127	133	24	0	-1
nós chega da aula com raiva não pode deixar a testosterona baixar .	testosterona	46	57	10	raiva	22	26	5	1	-1
nimesulida é um ótimo anti inflamatório porém a dor de estômago que dá é surreal .	anti	22	25	4	dor	48	50	8	0	-1
nimesulida é um ótimo anti inflamatório porém a dor de estômago que dá é surreal .	nimesulida	0	9	0	dor	48	50	8	0	-1
2 frascos de soro no hospital e fiquei com o olho inchado por causa do dipirona que nem sabia que tinha alergia .	soro	13	16	3	alergia	104	110	21	0	-1
2 frascos de soro no hospital e fiquei com o olho inchado por causa do dipirona que nem sabia que tinha alergia .	dipirona	71	78	15	alergia	104	110	21	0	-1
este amargo cheiro de suor testosterona e gente idosa .	testosterona	27	38	5	suor	22	25	4	1	-1
mamãe lucas ta com a testosterona alta o que é isso o hormônio da piroca ta em erupção	testosterona	21	32	5	erupção	79	85	17	0	-1
e um ibuprofeno pra passar a dor na garganta socorro .	ibuprofeno	5	14	2	dor	29	31	6	0	-1
papai a minha médica autorizou o uso de cigarro eletrônico menta sem nicotina para driblar minha ansiedade .	nicotina	69	76	12	ansiedade	97	105	16	0	-1
o vermelho é de alergia a dipirona .	dipirona	26	33	6	alergia	16	22	4	1	-1
toma azitromicina pra garganta e paracetamol pra febre	azitromicina	5	16	1	febre	49	53	7	0	-1
toma azitromicina pra garganta e paracetamol pra febre	paracetamol	33	43	5	febre	49	53	7	0	-1
sofrendo horrores de gastrite pq quando to tomando o remedio de cólica n posso tomar o pantoprazol pq abaixa minha pressão e eu desmaio .	pantoprazol	87	97	16	gastrite	21	28	3	1	-1
p colica aí começou essa porra de dor esquisita aí eu tomei um dorflex e essa desgraça não passa .	dorflex	63	69	13	dor	34	36	7	1	-1
acho que vou ficar com dor de garganta vo logo tomar um nimesulida .	nimesulida	56	65	12	dor de garganta	23	37	13786	1	-1
cada dia tá aumentando mais e mais e mais e a dor puts nem se fala omeprazol e pantocal é boia .	pantocal	79	86	18	dor	46	48	11	1	-1
cada dia tá aumentando mais e mais e mais e a dor puts nem se fala omeprazol e pantocal é boia .	omeprazol	67	75	16	dor	46	48	11	1	-1
q to engolindo dipirona em gota puro p vê se dá jeito .	dipirona	15	22	3	gota	27	30	5	0	-1
hm é que omeprazol realmente ajuda pra dor se continuar vai no posto tomar ranitidina .	ranitidina	75	84	14	dor	39	41	7	1	-1
hm é que omeprazol realmente ajuda pra dor se continuar vai no posto tomar ranitidina .	omeprazol	9	17	3	dor	39	41	7	0	-1
sofrimento a dependência da nicotina causa	nicotina	28	35	4	dependência	13	23	2	1	-1
foda se que já tomei 2 omeprazol que chorei na facul de tanta dor no estomago e desde da hr q cheguei em casa estou em posição fetal .	omeprazol	23	31	6	dor	62	64	13	0	-1
você só sabe o que é dor de verdade quando coloca bicarbonato de sódio em cima da afta .	bicarbonato de sódio	50	69	13605	dor	21	23	6	1	-1
resumo da minha vida dor choro e mais dor omeprazol sucos ruins miojo .	omeprazol	42	50	9	dor	21	23	4	1	-1
resumo da minha vida dor choro e mais dor omeprazol sucos ruins miojo .	omeprazol	42	50	9	dor	38	40	8	1	-1
whoo4 depressão envolve muita coisa inclusive falta de higiene aparência danificada deficiência em cálcio ferro vitaminas .	ferro	106	110	14	depressão	6	14	1	1	-1
whoo4 depressão envolve muita coisa inclusive falta de higiene aparência danificada deficiência em cálcio ferro vitaminas .	vitaminas	112	120	15	depressão	6	14	1	1	-1
whoo4 depressão envolve muita coisa inclusive falta de higiene aparência danificada deficiência em cálcio ferro vitaminas .	cálcio	99	104	13	depressão	6	14	1	1	-1
amanhã é dia de entrar em coma tomar glicose .	glicose	37	43	8	coma	26	29	6	1	-1
acho que não devo ter gosto de ureia do suor .	ureia	31	35	7	suor	40	43	9	0	-1
vou me chapar de ibuprofeno e ver o que acontece com essa dor .	ibuprofeno	17	26	4	dor	58	60	12	0	-1
sofrimento o ministério da saúde adverte a dependência da nicotina causa	nicotina	58	65	9	dependência	43	53	7	1	-1
estoque de vacina para raiva humana está baixo em mato	vacina	11	16	2	raiva	23	27	4	0	-1
tomei um coisa de ibuprofeno agr pra vê se essa dor alivia .	ibuprofeno	18	27	4	dor	48	50	10	0	-1
dorflexoficial eu tomava dorflex mas tive alergia a dipirona e não posso mais tomar se fizer com paracetamol	paracetamol	97	107	17	alergia	42	48	6	1	-1
dorflexoficial eu tomava dorflex mas tive alergia a dipirona e não posso mais tomar se fizer com paracetamol	dipirona	52	59	8	alergia	42	48	6	1	-1
dorflexoficial eu tomava dorflex mas tive alergia a dipirona e não posso mais tomar se fizer com paracetamol	dorflex	25	31	3	alergia	42	48	6	0	-1
t3ddydiario lembra que te falei que me deu reação alérgica ao ibuprofeno tenho alergia gravíssima a esse remédio .	ibuprofeno	62	71	11	alergia	79	85	13	0	-1
t3ddydiario lembra que te falei que me deu reação alérgica ao ibuprofeno tenho alergia gravíssima a esse remédio .	ibuprofeno	62	71	11	reação alérgica	43	57	57	1	-1
br estoque de vacina para raiva humana	vacina	14	19	3	raiva	26	30	5	0	-1
haja sertralina pra aguentar a ansiedade até dia 23 .	sertralina	5	14	1	ansiedade	31	39	5	0	-1
eu ia saber q nimesulida n dava p dor de cabeça .	nimesulida	14	23	4	dor de cabeça	34	46	8796	0	-1
o paracetamol so piorou e eu sabia q ia pq tenho alergia .	paracetamol	2	12	1	alergia	49	55	11	0	-1
omeprazol causa depressão e não cura	omeprazol	0	8	0	depressão	16	24	2	0	-1
depende da dor ibuprofeno pode ser q resolva .	ibuprofeno	15	24	3	dor	11	13	2	1	-1
nem pra aliviar a dor esse nimesulida adiantou .	nimesulida	27	36	6	dor	18	20	4	1	-1
calor zinco bom ora ir pra buzios campos dos goytacazes https www	zinco	6	10	1	calor	0	4	0	1	-1
a aminofilina te deu acne .	aminofilina	2	12	1	acne	21	24	4	0	-1
pro traficante de morfina não aguento mais essa dor eu com cólica .	morfina	18	24	3	dor	48	50	8	0	-1
pro traficante de morfina não aguento mais essa dor eu com cólica .	pro	0	2	0	dor	48	50	8	0	-1
isso aqui vai me dar uma azia que vai me fazer chorar a noite toda mas aqui é vida loka varios omeprazol .	omeprazol	95	103	21	azia	25	28	6	1	-1
2 eu tenho alergia de quase tudo sério e por isso tomo vários remedinhos e tenho que tomar uma vacina 2 vezes por semana mas eu não tomo .	vacina	95	100	19	alergia	11	17	3	1	-1
eu sou a loka q come sem fome apenas por ansiedade ando tomando fluoxetina consegui a receita indo no médico .	fluoxetina	64	73	13	fome	25	28	7	1	-1
eu sou a loka q come sem fome apenas por ansiedade ando tomando fluoxetina consegui a receita indo no médico .	fluoxetina	64	73	13	ansiedade	41	49	10	1	-1
salve salve o hidróxido de alumínio esse subway que comi hoje à noite deu uma azia infeliz .	hidróxido de alumínio	14	34	12018	azia	78	81	15	0	-1
sou igual dipirona ou vc me engole ou ficar com dor .	dipirona	10	17	2	dor	48	50	10	0	-1
a vida eu queria ser o porco pq o porco ta la curtindo a praia eu mesna to aq derretendo nesse calor .	mesna	66	70	16	calor	95	99	21	0	-1
nada cura dor de garganta como chazinho de prednisolona um viva para os corticóides o. nada foi feito até o momento	prednisolona	43	54	8	dor de garganta	10	24	10622	1	-1
3 remédios pra dor e mais fluoxetina me dopei .	fluoxetina	26	35	6	dor	15	17	3	1	-1
o foda de voltar com a fluoxetina é a dor de cabeça nos primeiros dias .	fluoxetina	23	32	6	dor de cabeça	38	50	11000	0	-1
queria uma vacina anti acne pq n ta dando .	anti	18	21	3	acne	23	26	4	0	-1
queria uma vacina anti acne pq n ta dando .	vacina	11	16	2	acne	23	26	4	0	-1
eu amo mt ranitidina único que passa minha dor de estômago numa rapidez .	ranitidina	10	19	3	dor	43	45	8	0	-1
final do ano passado foi a pior época da minha vida sobrecarregada cheia de crise existencial e de ansiedade só dormia com bromazepam .	bromazepam	123	132	22	ansiedade	99	107	18	1	-1
dormi com óleo de rícino no cabelo e acordeu explodindo de dor de cabeça .	óleo de rícino	10	23	8245	dor de cabeça	59	71	8245	0	-1
lá mt suor mta testosterona .	testosterona	15	26	4	suor	6	9	2	1	-1
uma raiva tão grande quando jogam fora as tampinhas das insulinas .	insulinas	56	64	10	raiva	4	8	1	1	-1
a eterna azia de quem nao tem omeprazol .	omeprazol	30	38	7	azia	9	12	2	1	-1
meu vô é tão viciado em remédio que tomou um paracetamol pq tava com calor .	paracetamol	45	55	10	com calor	65	73	73	0	-1
isso causa mais dependência que nicotina pic twitter com fkiidqsjen .	nicotina	32	39	5	dependência	16	26	3	1	-1
eu uso o pantoprazol e gosto as vezes tenho desconforto no estômago e tal mas diminuiu bastante antes queimava todo dia .	pantoprazol	9	19	3	desconforto	44	54	9	0	-1
aquela cólica nervosa que vc toma até morfina e não passa a dor .	morfina	38	44	7	dor	60	62	12	0	-1
minha glicose tá alta minha alergia atacando pena q eu não ligo vou comer mais um brigadeiro .	glicose	6	12	1	alergia	28	34	5	0	-1
tão comendo lasanha aqui em casa e eu tomando vitamina de maçã com mamão pra ir treinar q morte horrível essa .	vitamina	46	53	9	morte	90	94	18	0	-1
depende para maioria a cafeína tira a dor de cabeça mas tem pessoa q fica com dor .	cafeína	23	29	4	dor de cabeça	38	50	7947	0	-1
depende para maioria a cafeína tira a dor de cabeça mas tem pessoa q fica com dor .	cafeína	23	29	4	dor	78	80	16	0	-1
muita dor no estômago que nem omeprazol ta dando jeito preciso fazer endoscopia logo .	omeprazol	30	38	6	dor	6	8	1	1	-1
tomei 3 tr s omeprazol essa madrugada ainda tô com a fuck dor .	omeprazol	13	21	4	dor	58	60	12	0	-1
adoro alucinação de zolpidem você olha pra foto e ela começa a se mexer .	zolpidem	20	27	3	alucinação	6	15	1	1	-1
dependência chamada omeprazol .	omeprazol	20	28	2	dependência	0	10	0	1	-1
fui no médico de alergia e ele disse qje a alergia pode nem ser rímel e sim paracetamol dipirona se eu to feliz .	paracetamol	76	86	17	alergia	43	49	10	1	-1
fui no médico de alergia e ele disse qje a alergia pode nem ser rímel e sim paracetamol dipirona se eu to feliz .	paracetamol	76	86	17	alergia	17	23	4	1	-1
fui no médico de alergia e ele disse qje a alergia pode nem ser rímel e sim paracetamol dipirona se eu to feliz .	dipirona	88	95	18	alergia	43	49	10	1	-1
fui no médico de alergia e ele disse qje a alergia pode nem ser rímel e sim paracetamol dipirona se eu to feliz .	dipirona	88	95	18	alergia	17	23	4	1	-1
queria voltar no tempo e tomar café de manhã maldita dor de cabeça e vício em cafeína .	cafeína	78	84	16	dor de cabeça	53	65	11875	1	-1
finalmente a médica me deu alta da vacina de alergia graças a deus .	vacina	35	40	7	alergia	45	51	9	0	-1
420 mg de cafeína tédio só fez potencializar a tensão ansiedade pré https	cafeína	10	16	3	ansiedade	54	62	10	0	-1
deveriam estar tomando haloperidol na veia mas preferem continuar mergulhadas na psicose .	haloperidol	23	33	3	psicose	81	87	11	0	-1
quase que fiz merda de tomar remédio com cafeína sendo que tomei duas xícaras de café agorinha ia bater o louco chamado crise de ansiedade .	cafeína	41	47	8	ansiedade	129	137	24	0	-1
migu dor natural kkk toma algum analgésico ou um anti inflamatório indico nimesulida é muito bom .	nimesulida	74	83	12	dor	5	7	1	1	-1
migu dor natural kkk toma algum analgésico ou um anti inflamatório indico nimesulida é muito bom .	anti	49	52	9	dor	5	7	1	1	-1
dai minha mae disse q aliviaria a dor o ibuprofeno .	ibuprofeno	40	49	9	dor	34	36	7	1	-1
porém ela é alergia a dipirona e eu como boa química fui por na fórmula o remédio pra saber a composição .	dipirona	22	29	5	alergia	12	18	3	1	-1
duas ranitidina agora pra ver se passa essa dor .	ranitidina	5	14	1	dor	44	46	8	0	-1
prevejo eu no ps de madrugada em coma entubado tomando glicose .	glicose	55	61	10	coma	33	36	7	1	-1
logo uma viciada em nicotina como vc portando essa alergia .	nicotina	20	27	4	alergia	51	57	9	0	-1
17 junior santos fui tomar vacina 27 12 10 19 giuliana pra raiva kkkkkkkk 27 12 10	vacina	27	32	5	raiva	59	63	12	0	-1
passem na farmácia franco temos a vacina pra azia e pra indigestão carregabenfica .	vacina	34	39	6	azia	45	48	8	0	-1
passem na farmácia franco temos a vacina pra azia e pra indigestão carregabenfica .	vacina	34	39	6	indigestão	56	65	11	0	-1
para dores físicas há morfina para emocionais e mentais mal e porcamente há coma induzido .	morfina	22	28	4	coma	76	79	13	0	-1
essa notícia paracetamol não inibe apenas dor mas também emoções é o maior desserviço feito a profissão farmacêutica do mundo .	paracetamol	13	23	2	dor	42	44	6	0	-1
to tentando acordar meu irmão p ir pegar o paracetamol q ta lá na cozinha mas o guri ta em coma eu acho .	paracetamol	43	53	9	coma	91	94	20	0	-1
o inchaço na gravidez acontece em função do aumento do hormônio progesterona http fb me 4zbg9l3mm .	progesterona	64	75	11	inchaço	2	8	1	1	-1
o inchaço na gravidez acontece em função do aumento do hormônio progesterona http fb me 4zbg9l3mm .	mm	95	96	16	inchaço	2	8	1	1	-1
ainda descobri que tenho alergia a dipirona e o remédio pra febre que a médica passou não faz efeito .	dipirona	35	42	6	alergia	25	31	4	1	-1
ainda descobri que tenho alergia a dipirona e o remédio pra febre que a médica passou não faz efeito .	dipirona	35	42	6	febre	60	64	11	0	-1
nimesulida entra pra listinha de alergia da maria paula parabens .	nimesulida	0	9	0	alergia	33	39	5	0	-1
o cheiro é psicoativo suor que derrama sua pele excita dopamina http fb me 1xi8t6upx .	dopamina	55	62	10	suor	22	25	4	1	-1
acordei chorando de dor gritando pra minha mãe e ela me deu uma nimesulida e foi dormir maravilha .	nimesulida	64	73	13	chorando	8	15	1	1	-1
acordei chorando de dor gritando pra minha mãe e ela me deu uma nimesulida e foi dormir maravilha .	nimesulida	64	73	13	dor	20	22	3	1	-1
porém febre não faz parte disso nem enjoo crtz a minha glicose tá alta .	glicose	55	61	11	febre	6	10	1	1	-1
porém febre não faz parte disso nem enjoo crtz a minha glicose tá alta .	glicose	55	61	11	enjoo	36	40	7	1	-1
se for dor de garganta amoxilina mas so indo no medico infecçao urinaria ampicilina mas so indo no medico eu tomei mas eu ne .	ampicilina	73	82	13	dor de garganta	7	21	12079	1	-1
passo 70 da minha vida tomando nimesulida pra dor de garganta .	nimesulida	31	40	6	dor de garganta	46	60	11388	0	-1
ano que vem eu vou vender omeprazol e remédio pra dor de cabeça na porta das escolas na época do enem vai dar mais dinheiro que água .	omeprazol	26	34	6	dor de cabeça	50	62	1597	0	-1
essa porra de tomar vacina de alergia	vacina	20	25	4	alergia	30	36	6	0	-1
já tive cólica renal uma dúzia de vezes gosto nem de lembrar numa delas tão forte tive q tomar morfina .	morfina	95	101	19	cólica renal	8	19	19	1	-1
2 5 km de caminhada hoje como estamos com menos raiva bendita dopamina .	dopamina	62	69	12	raiva	48	52	10	1	-1
esqueci de tomar o omeprazol hj dnv ontem dei crise de gastrite e quase morro de dor .	omeprazol	19	27	4	gastrite	55	62	11	0	-1
esqueci de tomar o omeprazol hj dnv ontem dei crise de gastrite e quase morro de dor .	omeprazol	19	27	4	dor	81	83	16	0	-1
dessacohen eu tava bebada kkkkk acordei de um coma alcoolico e ele tava enfiando uma agulha em mim pra injetar glicose eu n entendi nada .	glicose	111	117	20	coma	46	49	8	1	-1
minha vida eh baseada em omeprazol ansiedade e gastrite kkkkkkkkkkk blz .	omeprazol	25	33	5	gastrite	47	54	8	0	-1
minha vida eh baseada em omeprazol ansiedade e gastrite kkkkkkkkkkk blz .	omeprazol	25	33	5	ansiedade	35	43	6	0	-1
