Index	Candidate	Drug	Drug_Char_Start	Drug_Char_end	Drug_Word_Index	Event	Event_Char_Start	Event_Char_end	Event_Word_Index	Is_inverted	LABEL
4726	hoje tô misturando um monte de remédio mas nem ligo tomei 2 pra alergia 2 franol 1 orlistate e ainda quero tomar 2 laxantes .	franol	74	79	15	alergia	64	70	13	1	-1
4727	não aguento mais sentir dor já tomei dipirona e essa cólica n passa .	dipirona	37	44	7	dor	24	26	4	1	-1
4728	uma das principais causas de morte cardiovascular tratar o diabetes não é apenas abaixar a glicose mas ver o diabético como um todo .	glicose	91	97	15	diabetes	59	66	9	1	-1
4729	uma das principais causas de morte cardiovascular tratar o diabetes não é apenas abaixar a glicose mas ver o diabético como um todo .	glicose	91	97	15	morte	29	33	5	1	-1
4733	me falaram que a dor que estou sentindo nos rins é por causa da nicotina	nicotina	64	71	14	dor	17	19	4	1	-1
4734	dependência química de cafeína	cafeína	23	29	3	dependência	0	10	0	1	-1
4735	obrigada calor por fazer minha glicose baixar e consequentemente fazer que eu vomite tudo que eu coma ou beba .	glicose	31	37	5	coma	97	100	16	0	-1
4736	obrigada calor por fazer minha glicose baixar e consequentemente fazer que eu vomite tudo que eu coma ou beba .	glicose	31	37	5	calor	9	13	1	1	-1
4738	omeprazol é bom pra azia .	omeprazol	0	8	0	azia	20	23	4	0	-1
4739	não sei qual o melhor diltin ou bisacodil esses laxantes me dão uma sensação de enjoo que eu adoro askanamia .	bisacodil	32	40	7	enjoo	80	84	15	0	-1
4740	não sei qual o melhor diltin ou bisacodil esses laxantes me dão uma sensação de enjoo que eu adoro askanamia .	diltin	22	27	5	enjoo	80	84	15	0	-1
4741	eu tenho alergia a sabonete e a hidratante corporal claro que eu uso sabonete mas é hipoalergênico vegetal e glicerina n é muito bom .	glicerina	109	117	19	alergia	9	15	2	1	-1
4742	vou dormir antes que minha glicose abaixe a níveis extremos e eu entre em coma o que possivelmente vai acontecer enquanto eu durmo .	glicose	27	33	5	coma	74	77	14	0	-1
4743	mas não há nenhum motivo para se ir ao su porque se tem uma febre e dores que passam com paracetamol ou ibuprofeno enfim .	paracetamol	89	99	20	febre	60	64	14	1	-1
4744	mas não há nenhum motivo para se ir ao su porque se tem uma febre e dores que passam com paracetamol ou ibuprofeno enfim .	ibuprofeno	104	113	22	febre	60	64	14	1	-1
4745	suor de malandro e vitamina pra otario .	vitamina	19	26	4	suor	0	3	0	1	-1
4746	ah mano vou ter q voltar a tomar vacina contra alergia .	vacina	33	38	8	alergia	47	53	10	0	-1
4747	queria eu conseguir ficar um dia sem tomar omeprazol to troste c esse tanto de dor .	omeprazol	43	51	8	dor	79	81	15	0	-1
4748	mamãe lucas ta com a testosterona alta o que é isso o hormônio da piroca ta em erupção	testosterona	21	32	5	erupção	79	85	17	0	-1
4749	omeprazol é o meu remedio pra azia .	omeprazol	0	8	0	azia	30	33	6	0	-1
4750	a saudade ainda vai bater no teto até um canalha precisa de afeto dor não cura com penicilina .	penicilina	83	92	17	dor	66	68	13	1	-1
4751	hemorio não sou epilética mas estou tomando topiramato por orientação médica enxaqueca em dose baixa	topiramato	44	53	7	enxaqueca	77	85	11	0	-1
4752	alguém me compra um omeprazol um soro um remédio pra dor de cabeça e algo que baixe a febre .	soro	33	36	6	dor de cabeça	53	65	34964	0	-1
4753	alguém me compra um omeprazol um soro um remédio pra dor de cabeça e algo que baixe a febre .	soro	33	36	6	febre	86	90	18	0	-1
4754	alguém me compra um omeprazol um soro um remédio pra dor de cabeça e algo que baixe a febre .	omeprazol	20	28	4	dor de cabeça	53	65	34964	0	-1
4755	alguém me compra um omeprazol um soro um remédio pra dor de cabeça e algo que baixe a febre .	omeprazol	20	28	4	febre	86	90	18	0	-1
4756	lariandradee e toma dipirona p febre	dipirona	20	27	3	febre	31	35	5	0	-1
4758	suor de otário é vitamina pra malandro .	vitamina	17	24	4	suor	0	3	0	1	-1
4759	mas nem o paracetamol me derrubou hoje ansiedade bombando sos .	paracetamol	10	20	3	ansiedade	39	47	7	0	-1
4760	que merda ter q sair de casa nessa chuva só p tomar vacina da alergia .	vacina	52	57	12	alergia	62	68	14	0	-1
4761	0 5 é a dosagem mínima se você não tem alergia a ibuprofeno amanhã	ibuprofeno	49	58	12	alergia	39	45	10	1	-1
4762	mesmo tomando fluoxetina tive uma crise de ansiedade .	fluoxetina	14	23	2	ansiedade	43	51	7	0	-1
4763	gente não é só pq tu ta triste que tu vá ter depressão depressão e a falta de fluoxetina no cérebro as pessoas nascem com essa falha .	fluoxetina	78	87	18	depressão	55	63	13	1	-1
4764	gente não é só pq tu ta triste que tu vá ter depressão depressão e a falta de fluoxetina no cérebro as pessoas nascem com essa falha .	fluoxetina	78	87	18	depressão	45	53	12	1	-1
4765	amandaopqp pra dor e nimesulida ve com o teu medico e no geral e repouso .	nimesulida	21	30	4	dor	15	17	2	1	-1
4766	minha mãe larissa já tomou omeprazol larissa já tomou amoxicilina larissa já tomou remédio pra febre aff.	omeprazol	27	35	5	febre	95	99	15	0	-1
4767	minha mãe larissa já tomou omeprazol larissa já tomou amoxicilina larissa já tomou remédio pra febre aff.	amoxicilina	54	64	9	febre	95	99	15	0	-1
4768	bicarbonato de sódio serve para n coisas rsrrs de limpar fogão à melhorar dor de barriga .	bicarbonato de sódio	0	19	38836	dor	74	76	13	0	-1
4769	tomei tanto paracetamol em gotas que tô sentindo ele na minha garganta ainda e já faz umas 3h que tomei e a dor de cabeça continua .	gotas	27	31	4	dor de cabeça	108	120	41150	0	-1
4770	tomei tanto paracetamol em gotas que tô sentindo ele na minha garganta ainda e já faz umas 3h que tomei e a dor de cabeça continua .	paracetamol	12	22	2	dor de cabeça	108	120	41150	0	-1
4771	enjoada tomei um omeprazol pq tava com azia e agora não sei se posso tomar outro p causa do enjoo e tb não sei se enjoo tem acento ainda .	omeprazol	17	25	3	azia	39	42	7	0	-1
4772	enjoada tomei um omeprazol pq tava com azia e agora não sei se posso tomar outro p causa do enjoo e tb não sei se enjoo tem acento ainda .	omeprazol	17	25	3	enjoo	92	96	19	0	-1
4773	enjoada tomei um omeprazol pq tava com azia e agora não sei se posso tomar outro p causa do enjoo e tb não sei se enjoo tem acento ainda .	omeprazol	17	25	3	enjoo	114	118	25	0	-1
4774	desvantagens dos contraceptivos orais diminui testosterona logo cai a libido dá dor de cabeça trombose nas novinha inchaço .	testosterona	46	57	5	inchaço	115	121	17	0	-1
4775	desvantagens dos contraceptivos orais diminui testosterona logo cai a libido dá dor de cabeça trombose nas novinha inchaço .	testosterona	46	57	5	trombose	94	101	14	0	-1
4776	desvantagens dos contraceptivos orais diminui testosterona logo cai a libido dá dor de cabeça trombose nas novinha inchaço .	testosterona	46	57	5	dor de cabeça	80	92	35959	0	-1
4777	me indiquem remédio pra ânsia náusea que não da sono além de bromoprida .	bromoprida	61	70	12	sono	48	51	9	1	-1
4778	me indiquem remédio pra ânsia náusea que não da sono além de bromoprida .	bromoprida	61	70	12	náusea	30	35	5	1	-1
4779	papai a minha médica autorizou o uso de cigarro eletrônico menta sem nicotina para driblar minha ansiedade .	nicotina	69	76	12	ansiedade	97	105	16	0	-1
4780	to dando conta dessa dor de garganta e no corpo mais não daqui a pouco eu fico dopada de nimesulida .	nimesulida	89	98	19	dor de garganta	21	35	40750	1	-1
4781	dorflexoficial eu tomava dorflex mas tive alergia a dipirona e não posso mais tomar se fizer com paracetamol	paracetamol	97	107	17	alergia	42	48	6	1	-1
4782	dorflexoficial eu tomava dorflex mas tive alergia a dipirona e não posso mais tomar se fizer com paracetamol	dipirona	52	59	8	alergia	42	48	6	1	-1
4783	dorflexoficial eu tomava dorflex mas tive alergia a dipirona e não posso mais tomar se fizer com paracetamol	dorflex	25	31	3	alergia	42	48	6	0	-1
4785	bicarbonato de sódio obrigada por amenizar minha dor eu te amo .	bicarbonato de sódio	0	19	35333	dor	49	51	7	0	-1
4786	o fluoxetina me ajudou muito quanto à isso descontava toda minha ansiedade na comida .	fluoxetina	2	11	1	ansiedade	65	73	11	0	-1
4788	fui pesquisar como evitar enxaqueca e apareceu evitar café tira meu ar mas não tira minha cafeína .	cafeína	90	96	16	enxaqueca	26	34	4	1	-1
4789	tô com dor de garganta outra vez e não quero tomar nimesulida de novo alguém sabe uma dica boa e natural pra amenizar a dor .	nimesulida	51	60	11	dor	120	122	24	0	-1
4790	tô com dor de garganta outra vez e não quero tomar nimesulida de novo alguém sabe uma dica boa e natural pra amenizar a dor .	nimesulida	51	60	11	dor de garganta	7	21	40689	1	-1
4791	tudo que eu quero é um azitromicina pra cair limpando minha garganta pq sem or q dor .	azitromicina	23	34	6	cair	40	43	8	0	-1
4792	tudo que eu quero é um azitromicina pra cair limpando minha garganta pq sem or q dor .	azitromicina	23	34	6	dor	81	83	16	0	-1
4793	já tomei mil cartelas de cataflam e não passa minha dor de dente depois de 1 semana descubro que bom mesmo é nimesulida tenho 3 cartelas .	cataflam	25	32	5	dor de dente	52	63	37746	0	-1
4794	já tomei mil cartelas de cataflam e não passa minha dor de dente depois de 1 semana descubro que bom mesmo é nimesulida tenho 3 cartelas .	nimesulida	109	118	22	dor de dente	52	63	37746	1	-1
4795	você já levou sua mãe pra tomar vacina contra a febre aftosa .	vacina	32	37	7	febre	48	52	10	0	-1
4796	toda com febre está foda minha mãe me forçou a tomar uma vitamina de banana e eu detesto mas falta pouco .	vitamina	57	64	12	febre	9	13	2	1	-1
4797	é das minha mermo e eu acho q lembrava q tu tinha alergia por isso comentei do dipirona	dipirona	79	86	17	alergia	50	56	12	1	-1
4798	se eu não tivesse tomado azitromicina que é porreta e ibuprofeno eu ia estar morrendo de dor até agora .	ibuprofeno	54	63	10	dor	89	91	16	0	-1
4799	se eu não tivesse tomado azitromicina que é porreta e ibuprofeno eu ia estar morrendo de dor até agora .	azitromicina	25	36	5	dor	89	91	16	0	-1
4800	nossa em quanto tempo será que omeprazol faz efeito num to aguentando essa dor .	omeprazol	31	39	6	dor	75	77	13	0	-1
4801	aeliminacao já deram glicose pra ela ela tá em coma alcoolico .	glicose	21	27	3	coma	47	50	9	0	-1
4802	jurava que omeprazol era pra enjoo acabei de descobrir que enjoo é um dos efeitos colaterais .	omeprazol	11	19	2	enjoo	29	33	5	0	-1
4803	jurava que omeprazol era pra enjoo acabei de descobrir que enjoo é um dos efeitos colaterais .	omeprazol	11	19	2	enjoo	59	63	10	0	-1
4804	me intupi de dipirona não aguento mais de dor .	dipirona	13	20	3	dor	42	44	8	0	-1
4805	esa dopamina que no te deja ni sentir calor .	dopamina	4	11	1	calor	38	42	8	0	-1
4806	minha mãe me faz usar bicarbonato de sódio pra clarear os dentes e apesar do leve gosto de morte funciona .	bicarbonato de sódio	22	41	38403	dentes	58	63	11	0	-1
4807	minha mãe me faz usar bicarbonato de sódio pra clarear os dentes e apesar do leve gosto de morte funciona .	bicarbonato de sódio	22	41	38403	morte	91	95	18	0	-1
4808	não sei se é só alergia mas essa primavera tá demais ontem meus olhos tavam esbugalhados e doía pra engolir usei budesonida não melhorei .	budesonida	113	122	21	alergia	16	22	5	1	-1
4809	sei bem como é passei uma semana vivendo de ibuprofeno para diminuir a dor achei que essas porra não iam nascer .	ibuprofeno	44	53	9	dor	71	73	13	0	-1
4810	omeprazol é pra dor de estômago ou gastrite	omeprazol	0	8	0	gastrite	35	42	7	0	-1
4811	omeprazol é pra dor de estômago ou gastrite	omeprazol	0	8	0	dor	16	18	3	0	-1
4812	preciso de um omeprazol tô ficando arrepiada de dor .	omeprazol	14	22	3	dor	48	50	8	0	-1
4813	compra na farmácia lidocaína e deixa em casa é um creme amortece a boca e tira a dor beijos .	lidocaína	19	27	3	dor	81	83	17	0	-1
4814	compra na farmácia lidocaína e deixa em casa é um creme amortece a boca e tira a dor beijos .	creme	50	54	10	dor	81	83	17	0	-1
4815	essa notícia paracetamol não inibe apenas dor mas também emoções é o maior desserviço feito a profissão farmacêutica do mundo .	paracetamol	13	23	2	dor	42	44	6	0	-1
4816	nimesulida só da diarreia como efeito colateral e leva uma vida pra gente ficar bem .	nimesulida	0	9	0	diarreia	17	24	3	0	-1
4819	vou tomar vacina de alergia depois ir p ns .	vacina	10	15	2	alergia	20	26	4	0	-1
4820	suor frio nas mãos e pés gastrite coração acelerado da lhe omeprazol vomitos matinais só de imaginar levantar e sair de casa .	omeprazol	59	67	11	suor frio	0	8	8	1	-1
4821	suor frio nas mãos e pés gastrite coração acelerado da lhe omeprazol vomitos matinais só de imaginar levantar e sair de casa .	omeprazol	59	67	11	gastrite	25	32	6	1	-1
4822	suor frio nas mãos e pés gastrite coração acelerado da lhe omeprazol vomitos matinais só de imaginar levantar e sair de casa .	omeprazol	59	67	11	vomitos	69	75	12	0	-1
4823	eu uso o pantoprazol e gosto as vezes tenho desconforto no estômago e tal mas diminuiu bastante antes queimava todo dia .	pantoprazol	9	19	3	desconforto	44	54	9	0	-1
4824	eu falei pra tia regina te dar aquela merda da vacina contra raiva mas parece q ela n me escutou .	vacina contra raiva	47	65	42139	tia	13	15	3	1	-1
4825	aquela cafeína pra ver se eu acordo de vez porque meus olhos estão abertos mas meu corpo está em estado de coma .	cafeína	7	13	1	coma	107	110	21	0	-1
4826	minha vacina deu alergia e fiquei que nem tramitas resultado quase morri pic twitter com sro8cyvsho .	vacina	6	11	1	alergia	17	23	3	0	-1
4827	não aguento mais tomar vacina por causa dessa alergia .	vacina	23	28	4	alergia	46	52	8	0	-1
4828	acabou meu estradiol pelo menos não acaba o bloqueador de testosterona seria uma morte horrível .	testosterona	58	69	10	morte	81	85	13	0	-1
4829	acabou meu estradiol pelo menos não acaba o bloqueador de testosterona seria uma morte horrível .	estradiol	11	19	2	morte	81	85	13	0	-1
4830	muito ferrada isso n pode ser normal mordida torcicolo aí toma a a vacina fica toda ferrada agr uma dor no corpo desgraçada .	vacina	67	72	13	dor	100	102	19	0	-1
4831	muito ferrada isso n pode ser normal mordida torcicolo aí toma a a vacina fica toda ferrada agr uma dor no corpo desgraçada .	vacina	67	72	13	torcicolo	45	53	8	1	-1
4832	nimesulida é um lixo né tu quer curar a dor de tal coisa e surge outra por causa do remédio .	nimesulida	0	9	0	dor	40	42	9	0	-1
4833	essa porra de tomar vacina de alergia	vacina	20	25	4	alergia	30	36	6	0	-1
4834	ano que vem eu vou vender omeprazol e remédio pra dor de cabeça na porta das escolas na época do enem vai dar mais dinheiro que água .	omeprazol	26	34	6	dor de cabeça	50	62	35097	0	-1
4835	ficar estudando sobre a glicose galactose já da dor de barriga .	glicose	24	30	4	dor	48	50	8	0	-1
4836	bom dia pra quem vai tomar vacina de raiva .	vacina	27	32	6	raiva	37	41	8	0	-1
4837	sei bem o que é ter dor de estômago toma um omeprazol que agorinha cê tá boa melhoras viu .	omeprazol	44	52	11	dor	20	22	6	1	-1
4838	ninapitanga nimesulida é anti inflamatório né então é ótimo pra dor de garganta toma de 6 em 6 horas .	anti	25	28	3	dor de garganta	64	78	41778	0	-1
4839	ninapitanga nimesulida é anti inflamatório né então é ótimo pra dor de garganta toma de 6 em 6 horas .	nimesulida	12	21	1	dor de garganta	64	78	41778	0	-1
4840	ja passaram bicarbonato de sódio numa ferida na boca .	bicarbonato de sódio	12	31	36112	ferida	38	43	6	0	-1
4841	vou ver mais ringer so que to nervosa com as morte e o estupro e tudo .	ringer	13	18	3	morte	45	49	10	0	-1
4842	eu vc nosso amor e a minha ansiedade atacada com dois sertralina pra acalma .	sertralina	54	63	11	ansiedade	27	35	7	1	-1
4843	para dores físicas há morfina para emocionais e mentais mal e porcamente há coma induzido .	morfina	22	28	4	coma	76	79	13	0	-1
4844	minha mãe está com dor no corpo vou ter q ir no zinco p ela .	zinco	48	52	12	dor	19	21	4	1	-1
4845	finalmente achei alguém com alergia a dipirona tirando eu e minha mãe .	dipirona	38	45	6	alergia	28	34	4	1	-1
4846	ba essa noite demorei afuuu pra perceber que eu tava com a glicose baixa acordei pingando suor .	glicose	59	65	12	suor	90	93	16	0	-1
4847	amanhã é dia de entrar em coma tomar glicose .	glicose	37	43	8	coma	26	29	6	1	-1
4848	ljlfs meio distruido de porrada fedendo a testosterona e suor isso mesmo .	testosterona	42	53	7	suor	57	60	9	0	-1
4849	glicose só pq tava bêbado e eu me contorcendo de dor acho q me curei de raiva .	glicose	0	6	0	raiva	72	76	16	0	-1
4850	glicose só pq tava bêbado e eu me contorcendo de dor acho q me curei de raiva .	glicose	0	6	0	dor	49	51	10	0	-1
4851	o antidepressivo que eu tomo venlafaxina dá uma tontura de querer morrer se eu simplesmente tomo fora do horário e coisa de 2 3h .	venlafaxina	29	39	5	tontura	48	54	8	0	-1
4852	nossa eu coloquei bicarbonato de sódio na minha afta e eu tô sentindo a dor passando por todo o meu corpo .	bicarbonato de sódio	18	37	38838	dor	72	74	14	0	-1
4853	obrigado mãe por acabar com meu omeprazol e me deixar contorcendo de dor no estômago .	omeprazol	32	40	6	dor	69	71	12	0	-1
4854	uma dica agora pra quem pretende se depilar é a anestesia geral com morfina aquela mesma do coma induzido .	morfina	68	74	13	coma	92	95	17	0	-1
4855	eu fumei muito hoje to passando mal a fú agora por causa da alergia à nicotina .	nicotina	70	77	15	alergia	60	66	13	1	-1
4856	eu ia saber q nimesulida n dava p dor de cabeça .	nimesulida	14	23	4	dor de cabeça	34	46	36741	0	-1
4857	só de pensar em beber já tomo um omeprazol pq se não a dor de estômago do dia seguinte sera pior que a ressaca moral .	omeprazol	33	41	8	dor	55	57	13	0	-1
4858	lawrabastos ou fiz um tratamento com um remédio tipo omeprazol mas mais potente e nunca mais tive azia foi odin em minha vida .	omeprazol	53	61	9	azia	98	101	17	0	-1
4861	para fortalecer os ossos coma feijão o tipo preto por exemplo é rico em cálcio ferro fósforo e zinco .	zinco	95	99	18	coma	25	28	4	1	-1
